obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccH2O_des,CO2_hrs,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
252,1718979968,3632.9,20240621 09:26:08,9:26:08,5,5657,ozzie,1718979960,0.001971667,1.971666814,10.56627116,919.2791538,711.2910195,70.43529582,91.03123387,0.095102729,2.911801641,0.093410219,0.058530943,321.5126162,33.00504674,33.00504674,5.053539774,65.2456824,3.048878517,4.672919961,2.004661258,-86.95050649,-217.6724313,-17.00535085,-0.115672492,32.45122253,1.969833279,10.56627116,1003.554403,973.1377939,3.435784778,64.73330297,1.971666814,28.50489424,30.79773394,2.06E-05,126.4284892,0,0,1,0,51595,1999.981538,1681.184266,0.840599892,0.160757792,6,0.5,0: Broadleaf,2,TRUE,1718979960,919.2791538,960.392,30.78910769,28.49817692,923.1139231,30.40416923,500.0196154,98.92463077,0.099951138,31.61843077,31.90627692,999.9,0,0,10006.78308,0,56.23740769,-41.11281538,948.4820769,988.5656154,2.290928462,960.392,28.49817692,3.045802308,2.819172308,24.28043846,22.99676923,1999.981538,0.980002077,0.019997592,0,2.291338462,0,29717.44615,17403.67692,39.562,39.937,39.187,38.75,39.25,1959.982308,39.99230769,0,1718979937,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.16822,0.749178947,0.253490798,0,2.290418,0.011402707,0.001664547,1,1,2,2-Jan,3.13164,2.77804,0.17446,0.178922,0.134325,0.127508,31004.2,33109.6,33988.6,36556.1,41532.5,45745.9,53039.7,58391.5,1.94412,1.91793,0.146165,0,29.5261,999.9,71.261,29.064,29.079,60.2539,47.5521,1,0.0741692,0,20.1597,5.19692,12.0099,4.97495,3.2939,9999,9999,999.9,9999,1.86309,1.86783,1.86752,1.86877,1.86965,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.852,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34562.8,34562.6,2.02759,2.59766,1.54785,2.27539,1.64673,2.24609,32.9983,15.0864,18,498.784,474.58,29.8905,28.359,30.0001,28.2985,28.2429,40.5865,0,100,-999.9,1006.25,32.198,96.4025,94.6278,NA
253,1718979973,3637.9,20240621 09:26:13,9:26:13,5,5657,ozzie,1718979965,0.001967655,1.967654932,10.510421,936.0736923,728.0539396,72.09522327,92.6942884,0.094881811,2.91016014,0.093196148,0.058396548,321.5172896,33.00876779,33.00876779,5.054596418,65.25049598,3.049436283,4.673430045,2.005160135,-86.77358252,-217.8318082,-17.02787339,-0.11597458,32.45393338,1.969453145,10.510421,1021.421358,990.7192788,3.506101979,64.73330297,1.967654932,28.5128484,30.80106667,8.43E-06,126.4284892,0,0,1,0,51484,2000.01,1681.208241,0.840599918,0.160757841,6,0.5,0: Broadleaf,2,TRUE,1718979965,936.0736923,977.2278462,30.79474615,28.50433846,939.9190769,30.40983077,500.0343846,98.92453077,0.100032323,31.62035385,31.91006923,999.9,0,0,9997.401538,0,49.15880769,-41.15415385,965.8156923,1005.900923,2.290414615,977.2278462,28.50433846,3.046358462,2.81978,24.28347692,23.00033077,2000.01,0.980002308,0.019997354,0,2.336438462,0,29715.3,17403.93077,39.56684615,39.937,39.187,38.75476923,39.25,1960.010769,39.99461538,0,1718979942,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.13838571,-0.553612987,0.242077271,0,2.290215714,-0.004921558,0.001894439,1,1,2,2-Jan,3.13168,2.77788,0.176483,0.180824,0.134336,0.127529,30928.6,33033.1,33988.9,36556.3,41532.4,45745,53040,58391.6,1.9443,1.91775,0.147391,0,29.5299,999.9,71.286,29.074,29.1031,60.3239,47.7043,1,0.07453,0,20.1596,5.19662,12.0099,4.97505,3.2939,9999,9999,999.9,9999,1.8631,1.86782,1.86752,1.86877,1.86964,1.86569,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.863,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34562.9,34562.7,2.05322,2.58545,1.54785,2.27539,1.64673,2.35107,32.9983,15.0952,18,498.903,474.47,29.8928,28.359,30.0001,28.2992,28.2429,41.1102,0,100,-999.9,1026.5,32.198,96.4032,94.6281,NA
254,1718979978,3642.9,20240621 09:26:18,9:26:18,5,5657,ozzie,1718979970,0.001968367,1.968367019,10.61009204,952.831,742.6774712,73.54325255,94.35359707,0.094932825,2.910863289,0.093245766,0.058427682,321.5176224,33.00935638,33.00935638,5.054763575,65.257558,3.049954074,4.673717753,2.004809502,-86.80498554,-217.8065994,-17.02192989,-0.115892427,32.40030029,1.968080569,10.61009204,1038.186108,1007.797855,3.419543717,64.73330297,1.968367019,28.51887365,30.80784667,1.82E-05,126.4284892,0,0,1,0,51573,2000.011538,1681.209579,0.84059994,0.160757884,6,0.5,0: Broadleaf,2,TRUE,1718979970,952.831,993.9595385,30.8,28.51116154,956.6868462,30.41508462,500.0257692,98.92449231,0.0999906,31.62143846,31.91456154,999.9,0,0,10001.42769,0,44.06068462,-41.12845385,983.1112308,1023.131231,2.288844615,993.9595385,28.51116154,3.046875385,2.820453077,24.28631538,23.00426923,2000.011538,0.980002308,0.019997354,0,2.392384615,0,29711.54615,17403.96154,39.56684615,39.937,39.187,38.75476923,39.25,1960.012308,39.99615385,0,1718979947,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.117725,-0.041715789,0.243179353,1,2.289737,-0.022025865,0.002243112,1,2,2,2-Feb,3.13147,2.77811,0.178454,0.18279,0.134351,0.12755,30854.5,32953.6,33988.8,36556,41531.9,45743.9,53040,58391.3,1.94398,1.91803,0.146374,0,29.5344,999.9,71.286,29.074,29.106,60.0339,47.9928,1,0.0742962,0,20.1598,5.19722,12.0099,4.97525,3.29388,9999,9999,999.9,9999,1.86309,1.86783,1.86752,1.86877,1.86964,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.872,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563,34562.8,2.08252,2.5769,1.54785,2.27539,1.64673,2.37183,32.9983,15.0952,18,498.706,474.647,29.8951,28.3596,30.0001,28.3009,28.2434,41.6794,0,100,-999.9,1040,32.198,96.4031,94.6275,NA
255,1718979983,3647.9,20240621 09:26:23,9:26:23,5,5657,ozzie,1718979975,0.001966389,1.966389161,10.66945293,969.5774615,757.6717071,75.02829052,96.01221582,0.094827363,2.911758396,0.093144522,0.058364035,321.5173332,33.01172599,33.01172599,5.055436579,65.26025754,3.050470441,4.674315665,2.004966138,-86.71776201,-217.8917484,-17.02373634,-0.115913503,32.31551747,1.966495276,10.66945293,1055.433999,1024.96563,3.420676743,64.73330297,1.966389161,28.5254666,30.81224061,1.49E-05,126.4284892,0,0,1,0,51551,2000.01,1681.208264,0.840599929,0.160757863,6,0.5,0: Broadleaf,2,TRUE,1718979975,969.5774615,1010.643385,30.80511538,28.51805385,973.4433077,30.42019231,500.0085385,98.9248,0.100001662,31.62369231,31.91538462,999.9,0,0,10006.51846,0,40.83953077,-41.0657,1000.395077,1040.310769,2.28706,1010.643385,28.51805385,3.047390769,2.821145385,24.28913846,23.00832308,2000.01,0.980002308,0.019997354,0,2.408192308,0,29705.94615,17403.93846,39.57169231,39.937,39.187,38.75476923,39.25,1960.010769,39.99538462,0,1718979952,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.06210952,0.704524675,0.26218793,0,2.288124286,-0.021154286,0.002254776,1,1,2,2-Jan,3.13161,2.77813,0.180395,0.184632,0.134367,0.127569,30781.3,32879.5,33988.5,36556.2,41531.2,45743.2,53039.8,58391.4,1.9438,1.91807,0.146627,0,29.5375,999.9,71.286,29.074,29.1058,60.4339,47.8045,1,0.074502,0,20.1597,5.19707,12.0099,4.97465,3.29395,9999,9999,999.9,9999,1.8631,1.86782,1.86752,1.86876,1.86961,1.86569,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.881,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.1,34562.9,2.10815,2.58789,1.54785,2.27539,1.64673,2.30225,32.9983,15.0952,18,498.592,474.693,29.8975,28.3614,30,28.3009,28.2453,42.2077,0,100,-999.9,1060.31,32.198,96.4025,94.6277,NA
256,1718979988,3652.9,20240621 09:26:28,9:26:28,5,5657,ozzie,1718979980,0.001963173,1.963173209,10.63855144,986.1946154,773.9172712,76.63710334,97.65785241,0.094647766,2.911751569,0.092971228,0.058255174,321.5163429,33.0149515,33.0149515,5.056352799,65.26158371,3.050946657,4.674950382,2.005406142,-86.57593853,-218.0220335,-17.03442561,-0.116054737,32.2377426,1.964771282,10.63855144,1072.239584,1041.922848,3.398310211,64.73330297,1.963173209,28.5330221,30.81605091,1.15E-05,126.4284892,0,0,1,0,51421,2000.004615,1681.203673,0.840599897,0.1607578,6,0.5,0: Broadleaf,2,TRUE,1718979980,986.1946154,1027.203846,30.80988462,28.52486923,990.071,30.42494615,500.0150769,98.92493846,0.099991192,31.62608462,31.91876154,999.9,0,0,10006.46538,0,39.00055385,-41.00876923,1017.546077,1057.364615,2.285013846,1027.203846,28.52486923,3.047865385,2.821822308,24.29175385,23.01228462,2000.004615,0.980002308,0.019997354,0,2.332992308,0,29698.55385,17403.89231,39.57653846,39.937,39.187,38.75,39.25,1960.005385,39.99307692,0,1718979957,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.059685,0.742714286,0.247465105,0,2.285773,-0.023942256,0.002471838,1,1,2,2-Jan,3.13165,2.77793,0.182319,0.186588,0.13438,0.127594,30708.9,32800.1,33988.4,36555.6,41530.3,45741.5,53039.3,58390.6,1.9439,1.91763,0.146218,0,29.5401,999.9,71.286,29.074,29.1069,60.2039,47.5761,1,0.0745783,0,20.1595,5.19677,12.0099,4.97435,3.29395,9999,9999,999.9,9999,1.86309,1.86782,1.86752,1.86876,1.86961,1.86568,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.89,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.2,34563,2.13867,2.59277,1.54785,2.27539,1.64673,2.24976,33.0206,15.0777,18,498.658,474.412,29.8998,28.3614,30.0001,28.301,28.2453,42.804,0,100,-999.9,1073.83,32.198,96.4017,94.6263,NA
257,1718979993,3657.9,20240621 09:26:33,9:26:33,5,5657,ozzie,1718979985,0.001960283,1.960283053,10.8369559,1002.752923,786.1973479,77.85337396,99.29783981,0.09445736,2.910101755,0.092786568,0.058139258,321.515107,33.02010201,33.02010201,5.057816118,65.25746647,3.051390889,4.675926073,2.006425228,-86.44848264,-218.1296899,-17.05323876,-0.116304313,32.30456215,1.962447932,10.8369559,1089.797296,1059.079576,3.429303053,64.73330297,1.960283053,28.54044921,30.8200697,1.03E-05,126.4284892,0,0,1,0,51482,1999.997692,1681.19779,0.840599865,0.160757739,6,0.5,0: Broadleaf,2,TRUE,1718979985,1002.752923,1043.877692,30.81427692,28.53202308,1006.638538,30.42934615,500.0258462,98.92517692,0.100054038,31.62976154,31.91678462,999.9,0,0,9997.002308,0,37.96400769,-41.12434615,1034.635385,1074.535385,2.282258462,1043.877692,28.53202308,3.048308462,2.822536923,24.29416923,23.01646154,1999.997692,0.980002308,0.019997354,0,2.315323077,0,29689.79231,17403.82308,39.58623077,39.937,39.187,38.75,39.25,1959.998462,39.99076923,0,1718979962,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.06056,-1.293816541,0.239180307,0,2.2839305,-0.031001955,0.003100035,1,1,2,2-Jan,3.1315,2.77796,0.184238,0.188485,0.134392,0.127613,30636.8,32723.7,33988.3,36555.6,41530,45740.8,53039.3,58390.7,1.94415,1.91775,0.146516,0,29.542,999.9,71.31,29.094,29.1497,60.2439,47.9247,1,0.074563,0,20.1598,5.19722,12.0099,4.97435,3.2939,9999,9999,999.9,9999,1.8631,1.8678,1.86752,1.86879,1.86962,1.86569,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.9,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.2,34563.1,2.16431,2.58911,1.54785,2.27539,1.64673,2.33032,33.0206,15.0864,18,498.841,474.498,29.902,28.3614,30.0001,28.3033,28.2463,43.3235,0,100,-999.9,1094.03,32.198,96.4017,94.6265,NA
258,1718979998,3662.9,20240621 09:26:38,9:26:38,5,5657,ozzie,1718979990,0.001960572,1.960572032,10.61700819,1019.339077,805.9372189,79.80795025,100.9400738,0.094452015,2.909589382,0.092781122,0.058135862,321.5144495,33.02313169,33.02313169,5.058677058,65.25674414,3.051856701,4.676691645,2.006820357,-86.46122663,-218.1140401,-17.05551366,-0.116330821,32.44559323,1.960174504,10.61700819,1107.144991,1076.442061,3.479941364,64.73330297,1.960572032,28.54757689,30.82748606,2.13E-05,126.4284892,0,0,1,0,51370,1999.993846,1681.194536,0.840599855,0.160757719,6,0.5,0: Broadleaf,2,TRUE,1718979990,1019.339077,1060.670769,30.81904615,28.53936923,1023.233308,30.43412308,500.0086923,98.92499231,0.100028969,31.63264615,31.92103846,999.9,0,0,9994.090769,0,37.36675385,-41.33227692,1051.753846,1091.830769,2.279686154,1060.670769,28.53936923,3.048774615,2.823257692,24.29673077,23.02068462,1999.993846,0.980002308,0.019997354,0,2.325361538,0,29680.10769,17403.79231,39.60076923,39.937,39.187,38.75,39.25,1959.994615,39.99,0,1718979967,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.232645,-2.895406015,0.323363493,0,2.2810235,-0.031460301,0.003121295,1,1,2,2-Jan,3.13152,2.778,0.186172,0.190396,0.134413,0.127636,30564.5,32646.7,33988.5,36555.6,41529.4,45740,53039.6,58391,1.94377,1.9179,0.146441,0,29.5439,999.9,71.31,29.094,29.1484,60.6439,47.8325,1,0.0746291,0,20.1599,5.19752,12.0099,4.9741,3.294,9999,9999,999.9,9999,1.86306,1.8678,1.86752,1.86876,1.86963,1.86568,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.91,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.3,34563.1,2.1936,2.58301,1.54785,2.27661,1.64673,2.37427,33.0206,15.0952,18,498.596,474.604,29.9042,28.3633,30.0002,28.3033,28.2477,43.9158,0,100,-999.9,1107.54,32.198,96.4022,94.6267,NA
259,1718980003,3667.9,20240621 09:26:43,9:26:43,5,5657,ozzie,1718979995,0.001959571,1.959571372,10.7662798,1036.031538,819.4194547,81.14302007,102.5930339,0.094385482,2.910045374,0.092717177,0.05809567,321.5101535,33.02617752,33.02617752,5.059542716,65.25672577,3.052378153,4.67749204,2.007164562,-86.41709749,-218.1529993,-17.05639496,-0.116338222,32.55472311,1.958795372,10.7662798,1124.573768,1093.762,3.46514974,64.73330297,1.959571372,28.5536002,30.83236,1.33E-05,126.4284892,0,0,1,0,51420,1999.966923,1681.171921,0.840599863,0.160757735,6,0.5,0: Broadleaf,2,TRUE,1718979995,1036.031538,1077.530769,30.82431538,28.54630769,1039.933846,30.43939231,500.0203077,98.92503077,0.099979692,31.63566154,31.92419231,999.9,0,0,9996.694615,0,37.17176154,-41.49910769,1068.982308,1109.193846,2.27802,1077.530769,28.54630769,3.049297692,2.823943077,24.29958462,23.02470769,1999.966923,0.980002,0.0199976,0,2.330107692,0,29669.40769,17403.55385,39.59592308,39.937,39.187,38.76430769,39.25,1959.966923,39.99,0,1718979972,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.36821,-2.835401504,0.308447499,0,2.279351,-0.023337744,0.002435175,1,1,2,2-Jan,3.13168,2.77802,0.188082,0.192167,0.13443,0.127651,30492.6,32575.4,33988.4,36555.8,41528.8,45739.5,53039.6,58391.1,1.94403,1.9176,0.146687,0,29.5465,999.9,71.31,29.094,29.1443,60.2939,47.6002,1,0.0746773,0,20.1599,5.19722,12.0099,4.974,3.2939,9999,9999,999.9,9999,1.86307,1.8678,1.86752,1.86879,1.86963,1.86567,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.91,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.4,34563.2,2.21924,2.58423,1.54785,2.27539,1.64673,2.36816,33.0206,15.0952,18,498.76,474.416,29.9065,28.3638,30.0002,28.3033,28.2477,44.4174,0,100,-999.9,1127.74,32.198,96.4021,94.6271,NA
260,1718980008,3672.9,20240621 09:26:48,9:26:48,5,5657,ozzie,1718980000,0.001960108,1.960107773,10.82371635,1052.710769,834.6582388,82.65206896,104.2447304,0.094426884,2.910945698,0.092757635,0.058121039,321.5102763,33.02698411,33.02698411,5.059771978,65.26378022,3.05294135,4.677849398,2.006830628,-86.44075278,-218.1358156,-17.04995675,-0.116248842,32.41254483,1.958452117,10.82371635,1140.869948,1110.585455,3.346848624,64.73330297,1.960107773,28.55862997,30.83796485,1.43E-05,126.4284892,0,0,1,0,51574,1999.967692,1681.172568,0.840599863,0.160757735,6,0.5,0: Broadleaf,2,TRUE,1718980000,1052.710769,1094.077692,30.82999231,28.55242308,1056.621538,30.44506154,500.026,98.92513077,0.0999134,31.63700769,31.92766923,999.9,0,0,10001.83462,0,37.12073077,-41.36704615,1086.197692,1126.234615,2.277569231,1094.077692,28.55242308,3.049861538,2.824552308,24.30266923,23.02826154,1999.967692,0.980002,0.0199976,0,2.372653846,0,29658.86923,17403.55385,39.60561538,39.937,39.187,38.78338462,39.25,1959.967692,39.99,0,1718979977,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.35297,1.443266165,0.363389619,0,2.2779345,-0.004563158,0.000887719,1,1,2,2-Jan,3.13151,2.778,0.189913,0.194099,0.134446,0.127673,30423.9,32497.4,33988.4,36555.7,41528,45738.1,53039.4,58390.6,1.9439,1.918,0.14643,0,29.5497,999.9,71.31,29.094,29.1489,60.7539,47.8726,1,0.0747485,0,20.1599,5.19722,12.0099,4.97455,3.2939,9999,9999,999.9,9999,1.8631,1.86782,1.86752,1.86881,1.86964,1.86568,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.93,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.5,34563.3,2.24976,2.59155,1.54785,2.27539,1.64551,2.20093,33.0206,15.0777,18,498.699,474.675,29.9087,28.3638,30.0002,28.3057,28.2488,45.0257,0,100,-999.9,1141.2,32.198,96.4019,94.6264,NA
261,1718980013,3677.9,20240621 09:26:53,9:26:53,5,5657,ozzie,1718980005,0.001959251,1.959251397,10.70461301,1069.379231,852.7130343,84.4401057,105.895526,0.094386114,2.911466402,0.092718586,0.058096483,321.5139585,33.02895038,33.02895038,5.060330906,65.26935119,3.053540518,4.678368119,2.006790388,-86.40298661,-218.1767867,-17.05043761,-0.116252414,32.51405208,1.958158438,10.70461301,1159.041224,1128.087758,3.508297807,64.73330297,1.959251397,28.5664705,30.84476727,1.79E-05,126.4284892,0,0,1,0,51480,1999.990769,1681.191952,0.840599856,0.160757721,6,0.5,0: Broadleaf,2,TRUE,1718980005,1069.379231,1110.906923,30.83598462,28.55876154,1073.298462,30.45106154,500.0239231,98.92526923,0.099962362,31.63896154,31.93056154,999.9,0,0,10004.8,0,37.01325385,-41.52723077,1103.403077,1143.565385,2.277233846,1110.906923,28.55876154,3.050459231,2.825182308,24.30593077,23.03194615,1999.990769,0.980002308,0.019997354,0,2.356361538,0,29647.77692,17403.76154,39.61046154,39.937,39.187,38.79769231,39.25,1959.991538,39.99,0,1718979982,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.52936667,-0.937846753,0.469112306,0,2.277318571,-0.003461299,0.000745713,1,1,2,2-Jan,3.1318,2.77826,0.191815,0.19598,0.134463,0.127694,30352.4,32421.2,33988.4,36555.2,41527.5,45736.9,53039.4,58390.1,1.944,1.91795,0.146445,0,29.5535,999.9,71.31,29.104,29.1647,60.3439,47.5361,1,0.074779,0,20.1599,5.19737,12.0099,4.9746,3.2939,9999,9999,999.9,9999,1.86309,1.86783,1.86752,1.86883,1.8696,1.86569,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.94,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.6,34563.4,2.27417,2.59521,1.54785,2.27539,1.64673,2.30957,33.0206,15.0864,18,498.764,474.654,29.9108,28.3638,30.0002,28.3057,28.25,45.5335,0,100,-999.9,1154.61,32.198,96.4019,94.6254,NA
262,1718980018,3682.9,20240621 09:26:58,9:26:58,5,5657,ozzie,1718980010,0.001953337,1.953336592,10.5744687,1086.13,870.4936083,86.20084937,107.5542975,0.094062832,2.911248225,0.092406476,0.057900435,321.5172723,33.03299881,33.03299881,5.061481869,65.27050017,3.054008867,4.679003315,2.007473002,-86.14214372,-218.4203675,-17.07129295,-0.116531849,32.51874699,1.95657713,10.5744687,1176.628354,1145.719697,3.53111478,64.73330297,1.953336592,28.57376043,30.84537758,2.67E-06,126.4284892,0,0,1,0,51609,2000.011538,1681.209397,0.840599849,0.160757709,6,0.5,0: Broadleaf,2,TRUE,1718980010,1086.13,1127.701538,30.84070769,28.56528462,1090.056923,30.45577692,500.0129231,98.92528462,0.099967892,31.64135385,31.9317,999.9,0,0,10003.55,0,36.90283077,-41.57117692,1120.693077,1160.861538,2.275425385,1127.701538,28.56528462,3.050926154,2.825829231,24.30847692,23.03572308,2000.011538,0.980002615,0.019997108,0,2.286261538,0,29634.33846,17403.94615,39.62015385,39.937,39.187,38.80723077,39.25,1960.013077,39.99,0,1718979987,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-41.59561,-2.258851128,0.545585364,0,2.2759125,-0.021148421,0.002546562,1,1,2,2-Jan,3.13135,2.77791,0.193699,0.19765,0.134471,0.127721,30281.6,32353.9,33988.3,36555.2,41526.9,45735.6,53039,58390.1,1.9439,1.91823,0.146247,0,29.5554,999.9,71.31,29.104,29.1681,60.2339,47.7925,1,0.00969766,0.0697168,20.1598,5.19707,12.0099,4.97475,3.29395,9999,9999,999.9,9999,1.86309,1.86782,1.86752,1.86879,1.86963,1.86569,1.86674,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.94,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34563.7,34563.5,2.29614,2.58423,1.54785,2.27539,1.64673,2.38037,33.0429,15.0864,18,498.699,474.827,29.9129,28.3662,30.0001,28.3057,28.25,46.0749,0,100,-999.9,1174.86,32.198,96.4013,94.6255,NA
